Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_AdRank,Yahoo!_AdRank
2017/9/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1271 ,0 ,,0 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2388 ,4 ,,176 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,4850 ,2 ,,1438 ,,
2017/9/24,04_海外での利用,SP,AT,GDN,-,-,324420 ,444 ,,24650 ,,
2017/9/24,03_口座開設一般,SP,AT,YDN,ST,-,39975 ,63 ,,1906 ,,
2017/9/24,04_海外での利用,PC,AT,GDN,-,-,22337 ,24 ,,1408 ,,
2017/9/24,01_指名,SP,Listing,Google,-,-,687 ,76 ,,4380 ,1 ,
2017/9/24,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,18501 ,38 ,,1316 ,,
2017/9/24,03_口座開設一般,PC,AT,YDN,ST,-,4041 ,2 ,,83 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,15606 ,3 ,,277 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,8日～15日,5463 ,1 ,,89 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,27894 ,48 ,,1434 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,1205 ,2 ,,89 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,4151 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,608 ,0 ,,0 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,20079 ,5 ,,450 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,16951 ,8 ,,622 ,,
2017/9/24,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,4639 ,4 ,,346 ,,
2017/9/24,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,1850 ,1 ,,132 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,25248 ,7 ,,710 ,,
2017/9/24,01_指名,PC,Listing,Google,-,-,876 ,97 ,,11426 ,1 ,
2017/9/24,04_海外での利用,SP,Listing,Yahoo!,-,-,332 ,1 ,,158 ,,2 
2017/9/24,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,17871 ,20 ,,1615 ,,
2017/9/24,04_海外での利用,PC,Listing,Yahoo!,-,-,446 ,3 ,,799 ,,4 
2017/9/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,7229 ,3 ,,288 ,,
2017/9/24,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,12906 ,17 ,,1421 ,,
2017/9/24,02_指名関連,SP,Listing,Yahoo!,-,-,3288 ,16 ,,3697 ,,2 
2017/9/24,02_指名関連,SP,Listing,Google,-,-,21117 ,375 ,3 ,171856 ,2 ,
2017/9/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2033 ,2 ,,77 ,,
2017/9/24,02_指名関連,PC,Listing,Google,-,-,5535 ,83 ,3 ,36724 ,2 ,
2017/9/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,5183 ,0 ,,0 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,15006 ,1 ,,122 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,20342 ,73 ,,1898 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,26821 ,11 ,,791 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1914 ,4 ,,197 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6344 ,29 ,,6002 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2163 ,10 ,,4962 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,6751 ,1 ,,268 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,395 ,0 ,,0 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,6636 ,14 ,,665 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,1946 ,1 ,,50 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,3833 ,8 ,,223 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,3087 ,0 ,,0 ,,
2017/9/24,04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,22291 ,73 ,,5838 ,,
2017/9/24,02_指名関連,PC,Listing,Yahoo!,-,-,4717 ,28 ,,6776 ,,2 
2017/9/24,04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,36476 ,119 ,,7374 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,13312 ,5 ,,240 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1210 ,3 ,,80 ,,
2017/9/24,03_口座開設一般,SP,AT,GDN,CT,-,4 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,13301 ,3 ,,264 ,,
2017/9/24,04_海外での利用,PC,Listing,Google,-,-,1026 ,14 ,,2975 ,3 ,
2017/9/24,07_投資信託,PC,Listing,Google,-,-,51 ,0 ,,0 ,4 ,
2017/9/24,04_海外での利用,SP,AT,YDN,ST,-,25896 ,44 ,,1206 ,,
2017/9/24,04_海外での利用,PC,AT,YDN,ST,-,22505 ,4 ,,146 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,15843 ,4 ,,348 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,4998 ,2 ,,953 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,6266 ,12 ,,473 ,,
2017/9/24,04_海外での利用,SP,AT,YDN,-,-,205 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,302 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,1983 ,3 ,,1201 ,,
2017/9/24,04_海外での利用,PC,AT,YDN,-,-,2883 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1207 ,1 ,,155 ,,
2017/9/24,07_投資信託,SP,Listing,Google,-,-,274 ,5 ,,2094 ,3 ,
2017/9/24,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,1639 ,4 ,,116 ,,
2017/9/24,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,18876 ,32 ,,5683 ,,
2017/9/24,04_海外での利用,SP,Listing,Google,-,-,561 ,15 ,,1721 ,2 ,
2017/9/24,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,11887 ,10 ,,3684 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,4日～7日,6345 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,15063 ,4 ,,332 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,4日～7日,571 ,0 ,,0 ,,
2017/9/24,00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,3570 ,1 ,,124 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,4218 ,0 ,,0 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,3081 ,1 ,,76 ,,
2017/9/24,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,1494 ,2 ,,451 ,,
2017/9/24,06_外貨預金,SP,Listing,Yahoo!,-,-,81 ,3 ,,918 ,,2 
2017/9/24,06_外貨預金,PC,Listing,Yahoo!,-,-,106 ,0 ,,0 ,,2 
2017/9/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,6060 ,2 ,,134 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,9324 ,3 ,,204 ,,
2017/9/24,00_手数料無料,SP,RT,GDN,S2.コンテンツ離脱,-,49500 ,102 ,,7763 ,,
2017/9/24,03_口座開設一般,SP,AT,YDN,-,-,1 ,0 ,,0 ,,
2017/9/24,00_手数料無料,PC,RT,GDN,S2.コンテンツ離脱,-,14267 ,14 ,,1556 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,276 ,0 ,,0 ,,
2017/9/24,03_口座開設一般,SP,Listing,Google,-,-,7381 ,322 ,2 ,90968 ,2 ,
2017/9/24,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,3682 ,5 ,,2033 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,319 ,1 ,,72 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1024 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,9019 ,2 ,,202 ,,
2017/9/24,03_口座開設一般,PC,Listing,Google,-,-,2841 ,73 ,,35248 ,2 ,
2017/9/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,1897 ,1 ,,662 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,1075 ,0 ,,0 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1000 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,31日～90日,423 ,0 ,,0 ,,
2017/9/24,00_手数料無料,PC,AT,YDN,-,-,3288 ,0 ,,0 ,,
2017/9/24,04_海外での利用,PC,RT,GDN,S1.TOPページ離脱,-,3171 ,2 ,,102 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,7351 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,31日～90日,4155 ,0 ,,0 ,,
2017/9/24,00_手数料無料,SP,AT,YDN,-,-,24153 ,40 ,,4724 ,,
2017/9/24,04_海外での利用,SP,RT,GDN,S1.TOPページ離脱,-,786 ,1 ,,16 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,15364 ,4 ,,418 ,,
2017/9/24,06_外貨預金,PC,RT,GDN,S2.コンテンツ離脱,-,587 ,0 ,,0 ,,
2017/9/24,07_投資信託,PC,Listing,Yahoo!,-,-,14 ,1 ,,606 ,,2 
2017/9/24,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,29048 ,5 ,,366 ,,
2017/9/24,06_外貨預金,SP,RT,GDN,S2.コンテンツ離脱,-,1949 ,4 ,,251 ,,
2017/9/24,07_投資信託,SP,Listing,Yahoo!,-,-,7 ,0 ,,0 ,,2 
2017/9/24,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,16880 ,34 ,,1027 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,445 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,792 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,659 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,1014 ,1 ,,31 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,7177 ,1 ,,86 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,10453 ,0 ,,0 ,,
2017/9/24,06_外貨預金,PC,AT,GDN,-,-,24881 ,50 ,,2610 ,,
2017/9/24,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1022 ,0 ,,0 ,,
2017/9/24,06_外貨預金,SP,AT,GDN,-,-,382114 ,514 ,,28811 ,,
2017/9/24,05_海外への送金,PC,Listing,Google,-,-,300 ,18 ,,5701 ,2 ,
2017/9/24,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,4947 ,0 ,,0 ,,
2017/9/24,05_海外への送金,SP,Listing,Yahoo!,-,-,56 ,2 ,,646 ,,1 
2017/9/24,05_海外への送金,SP,Listing,Google,-,-,680 ,22 ,,7594 ,2 ,
2017/9/24,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2399 ,2 ,,79 ,,
2017/9/24,05_海外への送金,PC,Listing,Yahoo!,-,-,32 ,1 ,,732 ,,1 
2017/9/24,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,4日～7日,3241 ,2 ,,77 ,,
2017/9/24,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1026 ,1 ,,416 ,,
2017/9/24,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,1958 ,0 ,,0 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,17058 ,6 ,,450 ,,
2017/9/24,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,676 ,2 ,,1309 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,4日～7日,13044 ,5 ,,300 ,,
2017/9/24,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,15401 ,24 ,,1001 ,,
2017/9/24,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,5071 ,6 ,,892 ,,
2017/9/24,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,10966 ,3 ,,202 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1097 ,0 ,,0 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,1421 ,3 ,,83 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,547 ,2 ,,61 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,8日～15日,7929 ,2 ,,173 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1301 ,1 ,,54 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,4日～7日,2146 ,5 ,,236 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,12759 ,3 ,,185 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,1974 ,3 ,,1699 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,596 ,5 ,,457 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,4日～7日,13022 ,2 ,,169 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,4932 ,1 ,,1199 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1329 ,1 ,,130 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,17467 ,8 ,,588 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,7397 ,2 ,,95 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,1413 ,0 ,,0 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1061 ,0 ,,0 ,,
2017/9/23,03_口座開設一般,PC,AT,YDN,ST,-,3171 ,1 ,,54 ,,
2017/9/23,03_口座開設一般,SP,AT,YDN,ST,-,37561 ,79 ,,2173 ,,
2017/9/23,03_口座開設一般,SP,Listing,Google,-,-,7164 ,297 ,1 ,86497 ,2 ,
2017/9/23,04_海外での利用,SP,Listing,Yahoo!,-,-,142 ,3 ,,1277 ,,2 
2017/9/23,04_海外での利用,SP,Listing,Google,-,-,534 ,15 ,,3491 ,2 ,
2017/9/23,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,17638 ,7 ,,556 ,,
2017/9/23,03_口座開設一般,PC,AT,YDN,-,-,2 ,0 ,,0 ,,
2017/9/23,04_海外での利用,PC,Listing,Google,-,-,942 ,5 ,,1615 ,3 ,
2017/9/23,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2060 ,9 ,,229 ,,
2017/9/23,03_口座開設一般,PC,Listing,Google,-,-,2780 ,52 ,,24845 ,2 ,
2017/9/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,359 ,0 ,,0 ,,
2017/9/23,04_海外での利用,PC,Listing,Yahoo!,-,-,165 ,0 ,,0 ,,4 
2017/9/23,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,19171 ,5 ,,422 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,28928 ,5 ,,306 ,,
2017/9/23,01_指名,SP,Listing,Google,-,-,758 ,88 ,2 ,6912 ,1 ,
2017/9/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,1732 ,5 ,,310 ,,
2017/9/23,01_指名,PC,Listing,Google,-,-,907 ,110 ,2 ,14645 ,1 ,
2017/9/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,5422 ,1 ,,101 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,5818 ,12 ,,618 ,,
2017/9/23,00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,5012 ,5 ,,2009 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,849 ,0 ,,0 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,12829 ,1 ,,101 ,,
2017/9/23,06_外貨預金,SP,RT,GDN,S1.TOPページ離脱,-,34 ,0 ,,0 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,980 ,1 ,,56 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,41316 ,9 ,,534 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,7229 ,1 ,,844 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,13402 ,23 ,,716 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,5904 ,12 ,,1518 ,,
2017/9/23,06_外貨預金,PC,RT,GDN,S1.TOPページ離脱,-,92 ,0 ,,0 ,,
2017/9/23,04_海外での利用,SP,AT,YDN,-,-,210 ,0 ,,0 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,11312 ,0 ,,0 ,,
2017/9/23,07_投資信託,SP,Listing,Google,-,-,234 ,5 ,,1788 ,2 ,
2017/9/23,04_海外での利用,PC,AT,YDN,-,-,2594 ,0 ,,0 ,,
2017/9/23,07_投資信託,PC,Listing,Google,-,-,38 ,1 ,,538 ,3 ,
2017/9/23,04_海外での利用,SP,AT,YDN,ST,-,25082 ,35 ,,1028 ,,
2017/9/23,04_海外での利用,PC,AT,YDN,ST,-,18298 ,5 ,,187 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1081 ,1 ,,78 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,5221 ,1 ,,90 ,,
2017/9/23,03_口座開設一般,SP,AT,GDN,CT,-,15 ,0 ,,0 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,8日～15日,3968 ,5 ,,238 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1107 ,1 ,,1422 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,6444 ,1 ,,104 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2778 ,4 ,,121 ,,
2017/9/23,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,819 ,0 ,,0 ,,
2017/9/23,07_投資信託,PC,Listing,Yahoo!,-,-,329 ,1 ,,72 ,,4 
2017/9/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,1118 ,2 ,,386 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,15082 ,2 ,,174 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,410 ,1 ,,34 ,,
2017/9/23,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,1377 ,0 ,,0 ,,
2017/9/23,07_投資信託,SP,Listing,Yahoo!,-,-,255 ,1 ,,500 ,,3 
2017/9/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,16891 ,8 ,,610 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,12489 ,26 ,,1086 ,,
2017/9/23,05_海外への送金,SP,Listing,Yahoo!,-,-,84 ,2 ,,384 ,,1 
2017/9/23,05_海外への送金,SP,Listing,Google,-,-,675 ,16 ,,4746 ,2 ,
2017/9/23,05_海外への送金,PC,Listing,Google,-,-,344 ,9 ,,3337 ,2 ,
2017/9/23,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2969 ,2 ,,202 ,,
2017/9/23,00_手数料無料,PC,AT,YDN,-,-,3470 ,0 ,,0 ,,
2017/9/23,05_海外への送金,PC,Listing,Yahoo!,-,-,76 ,2 ,,559 ,,1 
2017/9/23,00_手数料無料,SP,AT,YDN,-,-,23553 ,50 ,,3294 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,14575 ,1 ,,90 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,893 ,5 ,,168 ,,
2017/9/23,00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,623 ,2 ,,182 ,,
2017/9/23,06_外貨預金,PC,AT,GDN,-,-,21156 ,40 ,,2249 ,,
2017/9/23,00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,1366 ,0 ,,0 ,,
2017/9/23,06_外貨預金,SP,AT,GDN,-,-,329319 ,524 ,,28780 ,,
2017/9/23,02_指名関連,SP,Listing,Yahoo!,-,-,2810 ,9 ,,3463 ,,2 
2017/9/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,17056 ,3 ,,317 ,,
2017/9/23,06_外貨預金,PC,AT,YDN,-,-,4811 ,0 ,,0 ,,
2017/9/23,06_外貨預金,PC,Listing,Google,-,-,133 ,0 ,,0 ,4 ,
2017/9/23,06_外貨預金,SP,AT,YDN,-,-,451 ,0 ,,0 ,,
2017/9/23,06_外貨預金,SP,Listing,Google,-,-,187 ,4 ,,1393 ,3 ,
2017/9/23,06_外貨預金,PC,RT,GDN,S2.コンテンツ離脱,-,640 ,2 ,,172 ,,
2017/9/23,06_外貨預金,SP,RT,GDN,S2.コンテンツ離脱,-,1901 ,3 ,,310 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,5533 ,20 ,,832 ,,
2017/9/23,02_指名関連,PC,Listing,Yahoo!,-,-,4142 ,23 ,1 ,4848 ,,2 
2017/9/23,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,31日～90日,441 ,0 ,,0 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,1186 ,3 ,,224 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,31日～90日,7301 ,1 ,,50 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1754 ,0 ,,0 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,3212 ,0 ,,0 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,3850 ,1 ,,700 ,,
2017/9/23,04_海外での利用,SP,AT,GDN,-,-,324919 ,441 ,,24653 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,3100 ,0 ,,0 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,10047 ,4 ,,346 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,1229 ,2 ,,96 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,637 ,0 ,,0 ,,
2017/9/23,04_海外での利用,PC,AT,GDN,-,-,16290 ,26 ,,1553 ,,
2017/9/23,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,7207 ,14 ,,487 ,,
2017/9/23,04_海外での利用,SP,AT,GDN,CT,-,10 ,0 ,,0 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,6920 ,6 ,,439 ,,
2017/9/23,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,1436 ,2 ,,329 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,10651 ,2 ,,202 ,,
2017/9/23,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,3848 ,0 ,,0 ,,
2017/9/23,03_口座開設一般,SP,Listing,Yahoo!,-,-,354 ,2 ,,541 ,,2 
2017/9/23,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,271 ,1 ,,89 ,,
2017/9/23,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,479 ,0 ,,0 ,,
2017/9/23,03_口座開設一般,PC,Listing,Yahoo!,-,-,811 ,1 ,,36 ,,3 
2017/9/23,04_海外での利用,SP,RT,GDN,S1.TOPページ離脱,-,692 ,1 ,,65 ,,
2017/9/23,04_海外での利用,PC,RT,GDN,S1.TOPページ離脱,-,2982 ,1 ,,47 ,,
2017/9/23,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,18591 ,7 ,,581 ,,
2017/9/23,01_指名,PC,Listing,Yahoo!,-,-,765 ,54 ,1 ,4877 ,,1 
2017/9/23,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,12065 ,25 ,,931 ,,
2017/9/23,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,23944 ,11 ,,1012 ,,
2017/9/23,06_外貨預金,PC,AT,YDN,ST,-,4927 ,0 ,,0 ,,
2017/9/23,01_指名,SP,Listing,Yahoo!,-,-,360 ,14 ,,2236 ,,1 
